Date,Signal,Foreign_IR,Domestic_IR,FX_Rate,Equity,Asset Pos,Unreal_Return,Real_Return
2010/6/4,3.58E-05,0.0033,0.001425,91.9,138908.2677,277816.5353,0.000165579,12.89082677
2010/6/7,3.55E-05,0.0032938,0.001425,91.37,138908.2677,277816.5353,-0.011390169,12.89082677
2010/6/8,3.57E-05,0.0032938,0.0014125,91.46,138908.2677,277816.5353,-0.009417472,12.89082677
2010/6/9,3.59E-05,0.0032938,0.0014125,91.3,137116.0363,277816.5353,0,12.71160363
2010/6/10,3.59E-05,0.0032938,0.0014125,91.34,137116.0363,274232.0725,0.0051751,12.71160363
2010/6/11,3.57E-05,0.0032938,0.0014125,91.65,137116.0363,274232.0725,0.011985283,12.71160363
2010/6/14,3.56E-05,0.0032938,0.0014125,91.58,137116.0363,274232.0725,0.0104475,12.71160363
2010/6/15,3.59E-05,0.0032938,0.0014,91.46,137116.0363,274232.0725,0.0078238,12.71160363
2010/6/16,3.64E-05,0.0032938,0.001375,91.44,137116.0363,274232.0725,0.007409433,12.71160363
2010/6/17,3.64E-05,0.0032813,0.0013625,91.01,136835.0362,274232.0725,0,12.68350362
2010/6/18,3.66E-05,0.0032875,0.0013625,90.71,136835.0362,273670.0723,0.0052125,12.68350362
2010/6/21,3.63E-05,0.003275,0.0013625,91.11,136835.0362,273670.0723,0.014035698,12.68350362
2010/6/22,3.68E-05,0.0032875,0.0013375,90.57,136835.0362,273670.0723,0.002140592,12.68350362
2010/6/23,3.68E-05,0.0032875,0.0013375,89.82,136835.0362,273670.0723,-0.014449985,12.68350362
2010/6/24,3.65E-05,0.0032875,0.00135,89.61,136835.0362,273670.0723,-0.019107846,12.68350362
2010/6/25,3.69E-05,0.0032875,0.0013375,89.23,133071.9032,273670.0723,0,12.30719032
2010/6/28,3.68E-05,0.0032875,0.0013375,89.37,133071.9032,266143.8063,0.0052375,12.30719032
2010/6/29,3.66E-05,0.003275,0.0013375,88.6,133071.9032,266143.8063,-0.012075667,12.30719032
2010/6/30,3.73E-05,0.0032875,0.0013125,88.43,133071.9032,266143.8063,-0.015842798,12.30719032
2010/7/1,3.73E-05,0.0032875,0.0013125,87.6,133071.9032,266143.8063,-0.034478327,12.30719032
2010/7/2,3.73E-05,0.0032875,0.0013125,87.75,133071.9032,266143.8063,-0.031110461,12.30719032
2010/7/5,3.72E-05,0.003275,0.0013125,87.77,133071.9032,266143.8063,-0.030685964,12.30719032
2010/7/6,3.73E-05,0.003275,0.0013125,87.52,128241.5254,266143.8063,0,11.82415254
2010/7/7,3.77E-05,0.00325,0.001275,87.7,128241.5254,256483.0508,0.005225,11.82415254
2010/7/8,3.73E-05,0.0032338,0.001275,88.36,128241.5254,256483.0508,0.020292584,11.82415254
2010/7/9,3.69E-05,0.0032063,0.001275,88.62,128241.5254,256483.0508,0.026185486,11.82415254
2010/7/12,3.66E-05,0.0031813,0.0012625,88.62,128241.5254,256483.0508,0.026147461,11.82415254
2010/7/13,3.63E-05,0.0031656,0.0012625,88.74,128241.5254,256483.0508,0.028860997,11.82415254
2010/7/14,3.63E-05,0.0031625,0.0012625,88.41,130973.7455,256483.0508,0,12.09737455
2010/7/15,3.60E-05,0.00315,0.0012625,87.4,130973.7455,261947.4909,0.0050375,12.09737455
2010/7/16,3.57E-05,0.0031375,0.0012625,86.57,130973.7455,261947.4909,-0.014040226,12.09737455
2010/7/19,3.56E-05,0.0031313,0.0012625,86.69,130973.7455,261947.4909,-0.011297914,12.09737455
2010/7/20,3.59E-05,0.0031425,0.0012625,87.51,130973.7455,261947.4909,0.007547573,12.09737455
2010/7/21,3.53E-05,0.0031094,0.0012625,87.05,130973.7455,261947.4909,-0.003077757,12.09737455
2010/7/22,3.52E-05,0.00311,0.0012625,86.95,130270.1535,261947.4909,0,12.02701535
2010/7/23,3.49E-05,0.0030944,0.0012625,87.46,130270.1535,260540.3069,0.0049263,12.02701535
2010/7/26,3.47E-05,0.0030788,0.0012625,86.88,130270.1535,260540.3069,-0.008408941,12.02701535
2010/7/27,3.41E-05,0.0030475,0.0012625,87.9,130270.1535,260540.3069,0.014924906,12.02701535
2010/7/28,3.37E-05,0.0030206,0.0012625,87.47,130270.1535,260540.3069,0.005008067,12.02701535
2010/7/29,3.30E-05,0.002985,0.0012625,86.79,130270.1535,260540.3069,-0.010659524,12.02701535
2010/7/30,3.19E-05,0.0029313,0.0012625,86.47,127911.5886,260540.3069,0,11.79115886
2010/8/2,3.13E-05,0.0028963,0.0012625,86.5,127911.5886,255823.1772,0.0045301,11.79115886
2010/8/3,3.08E-05,0.0028713,0.0012625,85.79,127911.5886,255823.1772,-0.011983221,11.79115886
2010/8/4,3.00E-05,0.0028438,0.001275,86.27,127911.5886,255823.1772,-0.000920442,11.79115886
2010/8/5,2.97E-05,0.00283,0.001275,85.82,127911.5886,255823.1772,-0.011382038,11.79115886
2010/8/6,2.91E-05,0.0028019,0.001275,85.51,127911.5886,255823.1772,-0.018625509,11.79115886
2010/8/9,2.85E-05,0.0027725,0.001275,85.94,126796.983,255823.1772,0,11.6796983
2010/8/10,2.82E-05,0.0027313,0.00125,85.44,126796.983,253593.966,0.0042126,11.6796983
2010/8/11,2.73E-05,0.0026713,0.0012375,85.32,126796.983,253593.966,0.001288608,11.6796983
2010/8/12,2.68E-05,0.0026438,0.0012375,85.9,126796.983,253593.966,0.014846358,11.6796983
2010/8/13,2.61E-05,0.0026206,0.00125,86.2,126796.983,253593.966,0.021828083,11.6796983
2010/8/16,2.62E-05,0.0025994,0.001225,85.33,126796.983,253593.966,0.0013922,11.6796983
2010/8/17,2.60E-05,0.0025875,0.001225,85.53,127565.6508,253593.966,0,11.75656508
2010/8/18,2.62E-05,0.0025875,0.0012125,85.46,127565.6508,255131.3015,0.0039625,11.75656508
2010/8/19,2.59E-05,0.0025831,0.001225,85.39,127565.6508,255131.3015,0.002298775,11.75656508
2010/8/20,2.57E-05,0.0025656,0.0012125,85.62,127565.6508,255131.3015,0.007672749,11.75656508
2010/8/23,2.56E-05,0.0025656,0.0012125,85.16,127565.6508,255131.3015,-0.003120141,11.75656508
2010/8/24,2.55E-05,0.0025563,0.0012125,83.9,127565.6508,255131.3015,-0.032701534,11.75656508
2010/8/25,2.63E-05,0.0025469,0.0011625,84.58,125433.3166,255131.3015,0,11.54333166
2010/8/26,2.61E-05,0.0025281,0.00115,84.45,125433.3166,250866.6333,0.0039062,11.54333166
2010/8/27,2.63E-05,0.0025281,0.0011375,85.23,125433.3166,250866.6333,0.022437869,11.54333166
2010/8/31,2.63E-05,0.0025281,0.0011438,84.2,125433.3166,250866.6333,-0.002023231,11.54333166
2010/9/1,2.62E-05,0.0025181,0.0011438,84.44,125433.3166,250866.6333,0.003654977,11.54333166
2010/9/2,2.57E-05,0.0025181,0.0011688,84.28,125412.1449,250866.6333,0,11.54121449
2010/9/3,2.55E-05,0.0025181,0.001175,84.31,125412.1449,250824.2898,0.0038612,11.54121449
2010/9/6,2.53E-05,0.0025056,0.001175,84.21,125412.1449,250824.2898,0.001458058,11.54121449
2010/9/7,2.56E-05,0.0025181,0.001175,83.83,125412.1449,250824.2898,-0.007554022,11.54121449
2010/9/8,2.53E-05,0.002515,0.0011875,83.88,125412.1449,250824.2898,-0.006383605,11.54121449
2010/9/9,2.53E-05,0.002515,0.0011875,83.78,125412.1449,250824.2898,-0.008761769,11.54121449
2010/9/10,2.54E-05,0.002515,0.0011875,84.15,125416.84,250824.2898,0,11.541684
2010/9/13,2.52E-05,0.002515,0.0012,83.71,125416.84,250833.6801,0.00383,11.541684
2010/9/14,2.51E-05,0.002515,0.0012,83.04,125416.84,250833.6801,-0.012217905,11.541684
2010/9/15,2.51E-05,0.002515,0.0012,85.75,125416.84,250833.6801,0.052692277,11.541684
2010/9/16,2.52E-05,0.002515,0.0011875,85.78,125416.84,250833.6801,0.05342334,11.541684
2010/9/17,2.51E-05,0.002515,0.0011875,85.86,125416.84,250833.6801,0.055339508,11.541684
2010/9/20,2.52E-05,0.002515,0.0011875,85.69,125416.84,250833.6801,0.051267651,11.541684
2010/9/21,2.54E-05,0.0025025,0.0011625,85.09,130044.2174,250833.6801,0,12.00442174
2010/9/22,2.51E-05,0.0025025,0.001175,84.5,130044.2174,260088.4348,0.00383,12.00442174
2010/9/23,2.52E-05,0.0025025,0.001175,84.38,130044.2174,260088.4348,0.000982656,12.00442174
2010/9/24,2.48E-05,0.0025025,0.0011875,84.21,130044.2174,260088.4348,-0.003063582,12.00442174
2010/9/27,2.50E-05,0.0025025,0.001175,84.29,130044.2174,260088.4348,-0.001152853,12.00442174
2010/9/28,2.51E-05,0.0025025,0.001175,83.87,130044.2174,260088.4348,-0.011118558,12.00442174
2010/9/29,2.53E-05,0.0025025,0.001175,83.7,128073.7489,260088.4348,0,11.80737489
2010/9/30,2.52E-05,0.0025025,0.001175,83.53,128073.7489,256147.4979,0.00383,11.80737489
2010/10/1,2.53E-05,0.0025025,0.001175,83.22,128073.7489,256147.4979,-0.003611058,11.80737489
2010/10/4,2.53E-05,0.0025025,0.001175,83.36,128073.7489,256147.4979,-0.00025058,11.80737489
2010/10/5,2.69E-05,0.0025025,0.0010875,83.22,128073.7489,256147.4979,-0.003523558,11.80737489
2010/10/6,2.70E-05,0.0025025,0.0010875,82.93,128073.7489,256147.4979,-0.010484547,11.80737489
2010/10/7,2.70E-05,0.0025025,0.0010875,82.41,125132.3661,256147.4979,0,11.51323661
2010/10/8,2.70E-05,0.0025025,0.0010875,81.93,125132.3661,250264.7321,0.0039175,11.51323661
2010/10/11,2.70E-05,0.0025025,0.0010875,82.07,125132.3661,250264.7321,0.007343604,11.51323661
2010/10/12,2.72E-05,0.0025025,0.001075,81.72,125132.3661,250264.7321,-0.001209156,11.51323661
2010/10/13,2.73E-05,0.0025025,0.001075,81.81,125132.3661,250264.7321,0.000993339,11.51323661
2010/10/14,2.75E-05,0.002515,0.001075,81.48,125132.3661,250264.7321,-0.007057614,11.51323661
2010/10/15,2.74E-05,0.002515,0.001075,81.45,124157.3611,250264.7321,0,11.41573611
2010/10/18,2.72E-05,0.002515,0.0010875,81.27,124157.3611,248314.7222,0.0039425,11.41573611
2010/10/19,2.76E-05,0.002515,0.0010688,81.59,124157.3611,248314.7222,0.01185599,11.41573611
2010/10/20,2.77E-05,0.002515,0.0010688,81.09,124157.3611,248314.7222,-0.000479619,11.41573611
2010/10/21,2.77E-05,0.002515,0.0010688,81.33,124157.3611,248314.7222,0.005441473,11.41573611
2010/10/22,2.77E-05,0.002515,0.0010688,81.38,124157.3611,248314.7222,0.006675034,11.41573611
2010/10/25,2.76E-05,0.002515,0.0010688,80.81,123240.141,248314.7222,0,11.3240141
2010/10/26,2.73E-05,0.0024981,0.0010688,81.43,123240.141,246480.2821,0.0039274,11.3240141
2010/10/27,2.72E-05,0.0024981,0.0010688,81.75,123240.141,246480.2821,0.011806545,11.3240141
2010/10/28,2.71E-05,0.0024856,0.0010688,81.03,123240.141,246480.2821,-0.005946409,11.3240141
2010/10/29,2.70E-05,0.0024841,0.0010688,80.4,123240.141,246480.2821,-0.021461244,11.3240141
2010/11/1,2.70E-05,0.0024841,0.0010688,80.51,123240.141,246480.2821,-0.018752826,11.3240141
2010/11/2,2.71E-05,0.0024828,0.0010688,80.63,121292.8529,246480.2821,0,11.12928529
2010/11/3,2.71E-05,0.0024828,0.0010688,81.07,121292.8529,242585.7058,0.0038968,11.12928529
2010/11/4,2.69E-05,0.0024828,0.0010813,80.75,121292.8529,242585.7058,-0.004029712,11.12928529
2010/11/5,2.68E-05,0.0024828,0.0010813,81.26,121292.8529,242585.7058,0.008583245,11.12928529
2010/11/8,2.73E-05,0.0024828,0.0010563,81.18,121292.8529,242585.7058,0.006629742,11.12928529
2010/11/9,2.73E-05,0.0024828,0.0010563,81.69,121292.8529,242585.7058,0.019242699,11.12928529
2010/11/10,2.71E-05,0.0024828,0.0010688,82.28,125395.1785,242585.7058,0,11.53951785
2010/11/11,2.70E-05,0.0024828,0.0010688,82.49,125395.1785,250790.357,0.0038968,11.53951785
2010/11/12,2.71E-05,0.0024828,0.0010625,82.53,125395.1785,250790.357,0.004875322,11.53951785
2010/11/15,2.68E-05,0.0024703,0.0010688,83.07,125395.1785,250790.357,0.017968849,11.53951785
2010/11/16,2.70E-05,0.0024828,0.0010688,83.29,125395.1785,250790.357,0.023341248,11.53951785
2010/11/17,2.70E-05,0.0024828,0.0010688,83.18,125395.1785,250790.357,0.020667636,11.53951785
2010/11/18,2.72E-05,0.0024828,0.0010563,83.52,129024.6198,250790.357,0,11.90246198
2010/11/19,2.76E-05,0.0024953,0.00105,83.55,129024.6198,258049.2396,0.0039406,11.90246198
2010/11/22,2.76E-05,0.0024953,0.0010438,83.33,129024.6198,258049.2396,-0.001332649,11.90246198
2010/11/23,2.75E-05,0.0024953,0.00105,83.16,129024.6198,258049.2396,-0.005418423,11.90246198
2010/11/24,2.80E-05,0.0024953,0.001025,83.54,129024.6198,258049.2396,0.003725625,11.90246198
2010/11/25,2.83E-05,0.0025078,0.0010125,83.6,129024.6198,258049.2396,0.00520299,11.90246198
2010/11/26,2.87E-05,0.0025203,0.0010063,84.1,131248.1334,258049.2396,0,12.12481334
2010/11/29,2.87E-05,0.0025203,0.0010125,84.26,131248.1334,262496.2669,0.0040281,12.12481334
2010/11/30,2.89E-05,0.0025328,0.0010063,83.69,131248.1334,262496.2669,-0.009504519,12.12481334
2010/12/1,2.91E-05,0.0025375,0.0010063,84.19,131248.1334,262496.2669,0.00240296,12.12481334
2010/12/2,2.93E-05,0.0025375,0.0010063,83.82,131248.1334,262496.2669,-0.006401666,12.12481334
2010/12/3,2.95E-05,0.00255,0.0010063,82.53,131248.1334,262496.2669,-0.037074387,12.12481334
2010/12/6,2.95E-05,0.00255,0.0010063,82.66,126788.2128,262496.2669,0,11.67882128
2010/12/7,2.92E-05,0.00255,0.001025,83.49,126788.2128,253576.4255,0.004075,11.67882128
2010/12/8,2.95E-05,0.00255,0.0010125,84.04,126788.2128,253576.4255,0.017296327,11.67882128
2010/12/9,2.89E-05,0.0025469,0.0010375,83.76,126788.2128,253576.4255,0.010540613,11.67882128
2010/12/10,2.89E-05,0.0025469,0.0010375,83.95,126788.2128,253576.4255,0.015103649,11.67882128
2010/12/13,2.84E-05,0.0025344,0.0010484,83.39,126788.2128,253576.4255,0.001618832,11.67882128
2010/12/14,2.79E-05,0.0025344,0.001075,83.66,127812.2133,253576.4255,0,11.78122133
2010/12/15,2.77E-05,0.0025344,0.0010875,84.24,127812.2133,255624.4266,0.0039813,11.78122133
2010/12/16,2.80E-05,0.0025344,0.0010688,83.91,127812.2133,255624.4266,-0.003854614,11.78122133
2010/12/17,2.82E-05,0.0025344,0.0010563,83.98,127812.2133,255624.4266,-0.002175984,11.78122133
2010/12/20,2.83E-05,0.0025375,0.0010438,83.77,127812.2133,255624.4266,-0.007155709,11.78122133
2010/12/21,2.84E-05,0.0025375,0.0010475,83.75,127812.2133,255624.4266,-0.007635448,11.78122133
2010/12/22,2.82E-05,0.0025375,0.00106,83.57,126287.1201,255624.4266,0,11.62871201
2010/12/23,2.79E-05,0.0025375,0.0010725,82.91,126287.1201,252574.2402,0.0040025,11.62871201
2010/12/24,2.81E-05,0.0025438,0.0010725,82.88,126287.1201,252574.2402,0.003289583,11.62871201
2010/12/29,2.83E-05,0.0025438,0.00106,81.62,126287.1201,252574.2402,-0.027169638,11.62871201
2010/12/30,2.81E-05,0.0025438,0.00106,81.53,122581.0743,252574.2402,0,11.25810743
2010/12/31,2.81E-05,0.0025438,0.00106,81.12,122581.0743,245162.1487,0.0040276,11.25810743
2011/1/4,2.88E-05,0.0025438,0.0010288,82.04,122581.0743,245162.1487,0.026798945,11.25810743
2011/1/5,2.89E-05,0.0025438,0.0010288,83.25,122581.0743,245162.1487,0.05670718,11.25810743
2011/1/6,2.88E-05,0.0025438,0.0010288,83.33,122581.0743,245162.1487,0.058684584,11.25810743
2011/1/7,2.88E-05,0.0025438,0.0010288,83.15,129229.311,245162.1487,0,11.9229311
2011/1/10,2.88E-05,0.0025438,0.0010288,82.71,129229.311,258458.622,0.0040588,11.9229311
2011/1/11,2.90E-05,0.0025438,0.0010288,83.24,129229.311,258458.622,0.016907264,11.9229311
2011/1/12,2.90E-05,0.0025438,0.0010288,83,129229.311,258458.622,0.011089091,11.9229311
2011/1/13,2.90E-05,0.0025438,0.0010288,82.81,129229.311,258458.622,0.006483038,11.9229311
2011/1/14,2.90E-05,0.0025438,0.0010288,82.87,129229.311,258458.622,0.007937581,11.9229311
2011/1/17,2.90E-05,0.0025438,0.0010288,82.68,129229.311,258458.622,0.003331528,11.9229311
2011/1/18,2.89E-05,0.0025375,0.0010288,82.56,129282.2776,258458.622,0,11.92822776
2011/1/19,2.88E-05,0.0025375,0.001035,82.02,129282.2776,258564.5552,0.00404,11.92822776
2011/1/20,2.88E-05,0.0025375,0.001035,83.01,129282.2776,258564.5552,0.02824171,11.92822776
2011/1/21,2.88E-05,0.0025375,0.001035,82.57,129282.2776,258564.5552,0.017485394,11.92822776
2011/1/24,2.88E-05,0.0025375,0.001035,82.53,129282.2776,258564.5552,0.016507548,11.92822776
2011/1/25,2.84E-05,0.0025375,0.00106,82.25,129282.2776,258564.5552,0.009637619,11.92822776
2011/1/26,2.82E-05,0.0025375,0.0010725,82.17,129282.2776,258564.5552,0.007669426,11.92822776
2011/1/27,2.78E-05,0.0025375,0.001085,82.92,132642.525,258564.5552,0,12.2642525
2011/1/28,2.79E-05,0.0025375,0.001085,82.12,132642.525,265285.05,0.00399,12.2642525
2011/1/31,2.74E-05,0.0025375,0.0011125,82.04,132642.525,265285.05,0.002009188,12.2642525
2011/2/1,2.65E-05,0.00253,0.00115,81.35,132642.525,265285.05,-0.01489049,12.2642525
2011/2/2,2.57E-05,0.00252,0.001175,81.55,132642.525,265285.05,-0.010052107,12.2642525
2011/2/3,2.61E-05,0.00253,0.001175,81.63,132642.525,265285.05,-0.008078948,12.2642525
2011/2/4,2.62E-05,0.00253,0.0011625,82.18,133353.817,265285.05,0,12.3353817
2011/2/7,2.64E-05,0.00253,0.00115,82.33,133353.817,266707.6339,0.00391,12.3353817
2011/2/8,2.61E-05,0.002525,0.0011625,82.36,133353.817,266707.6339,0.004618115,12.3353817
2011/2/9,2.60E-05,0.002525,0.0011625,82.36,133353.817,266707.6339,0.004618115,12.3353817
2011/2/10,2.63E-05,0.002525,0.00115,83.23,133353.817,266707.6339,0.025818438,12.3353817
2011/2/11,2.63E-05,0.002525,0.00115,83.43,133353.817,266707.6339,0.030689202,12.3353817
2011/2/14,2.66E-05,0.002515,0.001125,83.32,137089.7297,266707.6339,0,12.70897297
2011/2/15,2.66E-05,0.002515,0.001125,83.77,137089.7297,274179.4593,0.003905,12.70897297
2011/2/16,2.67E-05,0.002515,0.001125,83.68,137089.7297,274179.4593,0.001750855,12.70897297
2011/2/17,2.65E-05,0.00251,0.001125,83.31,137089.7297,274179.4593,-0.007115018,12.70897297
2011/2/18,2.65E-05,0.00251,0.001125,83.18,137089.7297,274179.4593,-0.010226545,12.70897297
2011/2/21,2.66E-05,0.00251,0.001125,83.14,137089.7297,274179.4593,-0.011183938,12.70897297
2011/2/22,2.62E-05,0.002505,0.0011375,82.77,134339.4078,274179.4593,0,12.43394078
2011/2/23,2.63E-05,0.002505,0.0011375,82.51,134339.4078,268678.8156,0.0038725,12.43394078
2011/2/24,2.62E-05,0.002505,0.0011375,81.89,134339.4078,268678.8156,-0.011193628,12.43394078
2011/2/25,2.57E-05,0.002505,0.0011625,81.68,134339.4078,268678.8156,-0.016321671,12.43394078
2011/2/28,2.54E-05,0.002495,0.001175,81.78,134339.4078,268678.8156,-0.013923973,12.43394078
2011/3/1,2.53E-05,0.002495,0.001175,81.86,134339.4078,268678.8156,-0.011979976,12.43394078
2011/3/2,2.59E-05,0.002485,0.0011375,81.87,132765.0411,268678.8156,0,12.27650411
2011/3/3,2.55E-05,0.002475,0.00115,82.45,132765.0411,265530.0821,0.0038,12.27650411
2011/3/4,2.56E-05,0.00247,0.0011375,82.32,132765.0411,265530.0821,0.000641285,12.27650411
2011/3/7,2.53E-05,0.002455,0.0011375,82.24,132765.0411,265530.0821,-0.001334002,12.27650411
2011/3/8,2.53E-05,0.002455,0.0011375,82.67,132765.0411,265530.0821,0.009122169,12.27650411
2011/3/9,2.53E-05,0.002454,0.0011375,82.74,132765.0411,265530.0821,0.010822329,12.27650411
2011/3/10,2.50E-05,0.002439,0.0011375,82.98,134972.6758,265530.0821,0,12.49726758
2011/3/11,2.43E-05,0.002434,0.0011625,81.84,134972.6758,269945.3517,0.0037055,12.49726758
2011/3/14,2.42E-05,0.002432,0.001175,81.63,134972.6758,269945.3517,-0.001455446,12.49726758
2011/3/15,6.90E-06,0.0024295,0.0020625,80.72,134972.6758,269945.3517,-0.024640476,12.49726758
2011/3/16,1.14E-05,0.0024195,0.001825,79.59,134972.6758,269945.3517,-0.052104374,12.49726758
2011/3/17,1.14E-05,0.002397,0.0018,78.89,134972.6758,269945.3517,-0.069270691,12.49726758
2011/3/18,1.61E-05,0.002387,0.0015375,80.58,131243.5443,269945.3517,0,12.12435443
2011/3/21,1.70E-05,0.002377,0.0014875,81.03,131243.5443,262487.0885,0.0032665,12.12435443
2011/3/22,1.75E-05,0.002347,0.001425,80.97,131243.5443,262487.0885,0.001784591,12.12435443
2011/3/23,1.81E-05,0.002337,0.0013875,80.92,131243.5443,262487.0885,0.000565111,12.12435443
2011/3/24,1.88E-05,0.002325,0.0013375,80.97,131243.5443,262487.0885,0.001828124,12.12435443
2011/3/25,1.88E-05,0.0023025,0.0013125,81.34,131243.5443,262487.0885,0.010961605,12.12435443
2011/3/28,1.87E-05,0.00228,0.0013,81.69,133814.2647,262487.0885,0,12.38142647
2011/3/29,1.85E-05,0.00227,0.0013,82.48,133814.2647,267628.5293,0.00324,12.38142647
2011/3/30,1.83E-05,0.002243,0.0012875,82.89,133814.2647,267628.5293,0.013162604,12.38142647
2011/3/31,1.81E-05,0.002238,0.0012875,83.13,133814.2647,267628.5293,0.018985171,12.38142647
2011/4/1,1.83E-05,0.002233,0.001275,84.06,133814.2647,267628.5293,0.04158887,12.38142647
2011/4/4,1.73E-05,0.002185,0.001275,84.06,133814.2647,267628.5293,0.041491031,12.38142647
2011/4/5,1.68E-05,0.0021225,0.0012438,84.87,141987.3254,267628.5293,0,13.19873254
2011/4/6,1.60E-05,0.0020825,0.0012438,85.49,141987.3254,283974.6508,0.0029212,13.19873254
2011/4/7,1.53E-05,0.002032,0.0012313,84.91,141987.3254,283974.6508,-0.01076371,13.19873254
2011/4/8,1.46E-05,0.001995,0.0012313,84.76,141987.3254,283974.6508,-0.014353391,13.19873254
2011/4/11,1.39E-05,0.0019625,0.0012313,84.6,141987.3254,283974.6508,-0.01816831,13.19873254
2011/4/12,1.32E-05,0.0019105,0.0012188,83.58,141987.3254,283974.6508,-0.042166757,13.19873254
2011/4/13,1.27E-05,0.001885,0.0012188,83.84,136858.3785,283974.6508,0,12.68583785
2011/4/14,1.18E-05,0.001835,0.0012188,83.5,136858.3785,273716.757,0.0024512,12.68583785
2011/4/15,1.08E-05,0.001808,0.0012438,83.13,136858.3785,273716.757,-0.006506098,12.68583785
2011/4/18,1.08E-05,0.001802,0.0012375,82.66,136858.3785,273716.757,-0.017789516,12.68583785
2011/4/19,1.08E-05,0.001801,0.0012375,82.59,136858.3785,273716.757,-0.019471163,12.68583785
2011/4/20,1.08E-05,0.001806,0.0012375,82.56,136858.3785,273716.757,-0.020181132,12.68583785
2011/4/21,1.08E-05,0.0018035,0.0012375,81.85,131764.1354,273716.757,0,12.17641354
2011/4/26,1.10E-05,0.001801,0.001225,81.55,131764.1354,263528.2709,0.002377,12.17641354
2011/4/27,1.06E-05,0.0017885,0.001225,82.16,131764.1354,263528.2709,0.017338903,12.17641354
2011/4/28,1.04E-05,0.001775,0.001225,81.54,131764.1354,263528.2709,0.002079316,12.17641354
2011/5/3,1.02E-05,0.001765,0.001225,80.94,131764.1354,263528.2709,-0.012681552,12.17641354
2011/5/4,1.01E-05,0.001755,0.001225,80.61,129022.2819,263528.2709,0,11.90222819
2011/5/5,9.68E-06,0.001737,0.001225,80.07,129022.2819,258044.5638,0.002249,11.90222819
2011/5/6,9.31E-06,0.0017185,0.001225,80.63,129022.2819,258044.5638,0.016223799,11.90222819
2011/5/9,9.28E-06,0.0017075,0.0012125,80.36,129022.2819,258044.5638,0.00945853,11.90222819
2011/5/10,9.31E-06,0.001694,0.0012,80.88,129022.2819,258044.5638,0.02245457,11.90222819
2011/5/11,9.26E-06,0.0016915,0.0012,81.05,129022.2819,258044.5638,0.026702987,11.90222819
2011/5/12,9.13E-06,0.0016855,0.0012,80.94,132110.8964,258044.5638,0,12.21108964
2011/5/13,9.11E-06,0.0016845,0.0012,80.8,132110.8964,264221.7927,0.002169,12.21108964
2011/5/16,9.08E-06,0.0016835,0.0012,80.79,132110.8964,264221.7927,0.001919059,12.21108964
2011/5/17,9.37E-06,0.0016735,0.001175,81.42,132110.8964,264221.7927,0.017544217,12.21108964
2011/5/18,9.41E-06,0.0016585,0.0011625,81.68,132110.8964,264221.7927,0.023972804,12.21108964
2011/5/19,9.42E-06,0.0016575,0.0011625,81.61,132110.8964,264221.7927,0.022235237,12.21108964
2011/5/20,9.37E-06,0.001654,0.0011625,81.7,135342.2726,264221.7927,0,12.53422726
2011/5/23,9.19E-06,0.0016465,0.0011625,82.01,135342.2726,270684.5453,0.0021305,12.53422726
2011/5/24,9.08E-06,0.0016365,0.0011625,81.95,135342.2726,270684.5453,0.000644869,12.53422726
2011/5/25,8.72E-06,0.001633,0.001175,81.97,135342.2726,270684.5453,0.001113916,12.53422726
2011/5/26,8.84E-06,0.001638,0.001175,81.29,135342.2726,270684.5453,-0.015486596,12.53422726
2011/5/27,8.56E-06,0.001628,0.001175,80.8,135342.2726,270684.5453,-0.027475637,12.53422726
2011/5/31,8.62E-06,0.001627,0.001175,81.52,134003.7099,270684.5453,0,12.40037099
2011/6/1,8.68E-06,0.001627,0.0011719,80.95,134003.7099,268007.4198,0.0020821,12.40037099
2011/6/2,8.92E-06,0.001627,0.0011594,80.9,134003.7099,268007.4198,0.00085726,12.40037099
2011/6/3,8.91E-06,0.001627,0.0011594,80.34,134003.7099,268007.4198,-0.013000952,12.40037099
2011/6/6,8.90E-06,0.001627,0.0011594,80.1,134003.7099,268007.4198,-0.018940186,12.40037099
2011/6/7,8.88E-06,0.001627,0.0011594,80.09,134003.7099,268007.4198,-0.019187654,12.40037099
2011/6/8,8.90E-06,0.001627,0.0011594,79.89,130769.2603,268007.4198,0,12.07692603
2011/6/9,8.89E-06,0.001627,0.0011594,80.36,130769.2603,261538.5206,0.0020946,12.07692603
2011/6/10,8.86E-06,0.001627,0.0011594,80.32,130769.2603,261538.5206,0.00109746,12.07692603
2011/6/13,8.51E-06,0.001612,0.0011594,80.24,130769.2603,261538.5206,-0.000926775,12.07692603
2011/6/14,8.96E-06,0.0016095,0.0011344,80.49,130769.2603,261538.5206,0.005325248,12.07692603
2011/6/15,8.62E-06,0.0016095,0.0011469,80.96,130769.2603,261538.5206,0.017028937,12.07692603
2011/6/16,8.63E-06,0.0016125,0.0011469,80.63,131921.1671,261538.5206,0,12.19211671
2011/6/17,8.77E-06,0.0016125,0.0011469,80.05,131921.1671,263842.3341,0.0020781,12.19211671
2011/6/20,8.67E-06,0.0016075,0.0011469,80.25,131921.1671,263842.3341,0.007073009,12.19211671
2011/6/21,8.67E-06,0.0016075,0.0011469,80.21,131921.1671,263842.3341,0.006072028,12.19211671
2011/6/22,8.58E-06,0.0016075,0.0011469,80.29,131921.1671,263842.3341,0.008073991,12.19211671
